date,Electricity,Nuclear,Coal,Hydro,Geothermal,Biomass,Solar,Solar_curtailment,Wind,Wind_ccurtailment,Water_pumping,Interconnection,Temperature,Relative_humidity,Precipitation,Dew_point,Vapor_pressure,Wind_speed,Sunshine_duration,Snowfall,Global_horizontal_irradiance,Renewable_energy
2020/9/2 2:00,7397,869,9372,0,0,0,504,0,138,385,-220,-3651,23.3,92,0,21.9,26.3,3.1,0,0,0,1511
2020/9/2 3:00,7667,865,9445,0,0,0,497,0,139,385,0,-3664,23.4,92,0,22,26.5,2.4,0,0,0,1501
2020/9/2 4:00,7797,881,9555,0,0,0,531,0,138,386,0,-3694,23.2,92,0,21.8,26.2,1.7,0,0,0,1550
2020/9/2 5:00,7833,908,9472,0,51,0,547,0,138,384,0,-3667,22.6,97,0,22.1,26.6,2,0,0,0.05,1644
2020/9/2 6:00,8037,914,9470,0,433,0,523,0,135,383,0,-3821,23.1,93,0,21.9,26.3,1.5,0,0,0.21,2005
2020/9/2 7:00,8777,913,9947,0,1100,0,475,0,129,381,0,-4168,24.1,90,0,22.4,27,1.5,0,0,0.31,2617
2020/9/2 8:00,10075,864,11590,0,1685,0,437,0,132,397,0,-5030,24.9,86,0,22.4,27.1,2.9,0,0,0.65,3118
2020/9/2 9:00,11097,832,12342,0,2198,0,416,0,129,394,0,-5214,25.6,84,0,22.7,27.6,3.1,0,0,0.66,3575
2020/9/2 10:00,11574,819,11989,0,2771,0,404,0,130,387,0,-4926,26.1,81,0,22.6,27.4,3.4,0,0,1.18,4124
2020/9/2 11:00,11898,816,12079,0,3041,0,382,0,128,384,0,-4932,26.4,81,0,22.9,27.9,4.3,0,0,1.32,4367
2020/9/2 12:00,11624,821,11909,0,2970,0,365,0,127,387,0,-4955,26.6,82,0,23.3,28.6,3.5,0,0,1.17,4283
2020/9/2 13:00,12041,833,12045,0,2721,0,351,0,129,386,0,-4424,26.5,83,0,23.4,28.7,4.6,0,0,1.31,4034
2020/9/2 14:00,12142,861,12285,0,2198,0,354,0,127,385,0,-4068,26.2,88,0,24.1,29.9,3.2,0,0,0.55,3540
2020/9/2 15:00,11899,906,12273,0,1412,0,381,0,127,389,0,-3589,25.8,89,0,23.9,29.6,4.8,0,0,0.41,2826
2020/9/2 16:00,11838,1074,12465,0,668,0,399,0,127,388,0,-3283,25.5,93,0,24.3,30.4,3.4,0,0,0.18,2268
2020/9/2 17:00,11162,1098,12573,0,78,0,461,0,129,400,0,-3577,25.3,93,0,24.1,30,3.4,0,0,0.05,1766
2020/9/2 18:00,11004,1082,12618,0,0,0,506,0,130,402,0,-3734,25.2,94,0,24.2,30.1,3.2,0,0,0,1718
2020/9/2 19:00,10445,1032,12442,0,0,0,554,0,130,402,0,-4115,25,95,0,24.2,30.1,2.8,0,0,0,1716
2020/9/2 20:00,9848,901,12289,0,0,0,629,0,131,400,0,-4502,24.9,96,0,24.2,30.2,3.4,0,0,0,1661
2020/9/2 21:00,9187,869,12083,0,0,0,613,0,137,401,0,-4916,24.9,97,0,24.4,30.6,2.8,0,0,0,1619
2020/9/2 22:00,8886,866,11252,0,0,0,615,0,138,386,0,-4371,24.7,97,0,24.2,30.2,3.1,0,0,0,1619
2020/9/2 23:00,8459,861,10613,0,0,0,680,0,136,382,0,-4213,24.6,99,0,24.4,30.6,2.9,0,0,0,1677
2020/9/3 0:00,7953,848,9665,0,0,0,668,0,138,382,0,-3748,24.8,96,0,24.1,30.1,2.7,0,0,0,1654
2020/9/3 1:00,7743,844,9472,0,0,0,700,0,137,379,0,-3789,24.8,98,0,24.5,30.7,2.2,0,0,0,1681
2020/9/3 2:00,7743,841,9409,0,0,0,717,0,137,384,0,-3745,24.7,98,1,24.4,30.5,2.9,0,0,0,1695
2020/9/3 3:00,7902,843,9529,0,0,0,736,0,139,382,0,-3727,24.9,99,0,24.7,31.2,4.3,0,0,0,1718
2020/9/3 4:00,8063,868,9546,0,0,0,747,0,136,382,0,-3616,25,99,0,24.8,31.4,3.8,0,0,0,1751
2020/9/3 5:00,8164,892,9587,0,60,0,744,0,137,380,0,-3636,25.1,99,0,24.9,31.6,3.8,0,0,0.04,1833
2020/9/3 6:00,8488,889,10305,0,485,0,740,0,134,374,0,-4439,25.3,100,0,25.3,32.3,4.9,0,0,0.18,2248
2020/9/3 7:00,9416,889,10906,0,1190,0,723,0,134,380,0,-4806,25.8,99,0.5,25.6,32.9,5.6,0,0,0.4,2936
2020/9/3 8:00,11185,861,12224,0,2222,0,675,0,135,386,0,-5318,26.5,97,0,26,33.6,5.1,0,0,0.71,3893
2020/9/3 9:00,12388,838,12467,0,2845,0,690,0,131,383,0,-4966,26.8,96,0,26.1,33.8,6.8,0,0,1.03,4504
2020/9/3 10:00,12838,842,12733,0,3138,0,668,0,134,380,0,-5057,27.3,92,0,25.9,33.4,5.8,0,0,0.89,4782
2020/9/3 11:00,13113,845,12916,0,3223,0,662,0,132,389,0,-5054,28.5,87,0,26.1,33.9,6.5,0.1,0,1.77,4862
2020/9/3 12:00,12781,853,12803,0,2942,0,681,0,134,407,0,-5039,29.8,82,0,26.4,34.4,8.6,0.5,0,2.06,4610
2020/9/3 13:00,13357,914,13089,0,2704,0,649,0,133,390,0,-4522,30.1,80,0,26.3,34.2,8,1,0,2.67,4400
2020/9/3 14:00,13446,1006,13146,0,2243,0,611,0,133,379,0,-4072,29.2,82,0,25.8,33.2,6.8,0.9,0,2.03,3993
2020/9/3 15:00,13335,1100,13081,0,1730,0,551,0,132,380,0,-3639,28.3,88,0,26.1,33.9,3.9,0.2,0,0.84,3513
2020/9/3 16:00,13152,1299,13377,0,837,0,501,0,132,380,0,-3374,27.8,91,0,26.2,34,5.7,0,0,0.21,2769
2020/9/3 17:00,12283,1313,13593,0,71,0,456,0,133,390,0,-3673,26.9,91,0,25.3,32.3,4.9,0,0,0.06,1973
2020/9/3 18:00,12120,1321,13753,0,0,0,417,0,132,392,0,-3895,26.5,93,0,25.3,32.2,4.7,0,0,0,1870
2020/9/3 19:00,11483,1237,13318,0,0,0,391,0,134,392,0,-3989,26.7,94,0,25.7,32.9,2.7,0,0,0,1762
2020/9/3 20:00,10755,976,13332,0,0,0,351,0,132,393,0,-4429,26.6,95,0,25.7,33.1,1.9,0,0,0,1459
2020/9/3 21:00,9979,875,12771,0,0,0,313,0,133,394,0,-4507,26.4,95,0,25.5,32.7,2.8,0,0,0,1321
2020/9/3 22:00,9543,875,11788,0,0,0,218,0,134,382,0,-3854,26.3,96,0,25.6,32.9,1.1,0,0,0,1227
2020/9/3 23:00,8970,876,11241,0,0,0,143,0,135,380,0,-3805,26.4,96,0,25.7,33.1,1.5,0,0,0,1154
2020/9/4 0:00,8348,837,10514,0,0,0,149,0,135,378,0,-3665,26.2,97,0,25.7,33,2.2,0,0,0,1121
2020/9/4 1:00,8049,846,10115,0,0,0,152,0,135,377,0,-3576,25.8,99,0,25.6,32.9,2.5,0,0,0,1133
2020/9/4 2:00,7967,859,10056,0,0,0,135,0,135,378,0,-3596,26.1,97,0,25.6,32.8,3,0,0,0,1129
2020/9/4 3:00,8113,867,10236,0,0,0,98,0,135,377,0,-3600,26,98,0,25.7,33,2.2,0,0,0,1100
2020/9/4 4:00,8184,888,10248,0,0,0,111,0,135,377,0,-3575,25.6,99,0,25.4,32.5,1.9,0,0,0,1134
2020/9/4 5:00,8254,910,10226,0,69,0,86,0,136,379,0,-3552,25.5,97,0,25,31.7,2.8,0,0,0.03,1201
2020/9/4 6:00,8516,917,10847,0,398,0,119,0,136,380,0,-4281,25.6,95,0,24.7,31.2,2.2,0,0,0.28,1570
2020/9/4 7:00,9338,935,11313,0,1044,0,119,0,130,374,0,-4577,26.1,93,0,24.9,31.5,2.8,0,0,0.46,2228
2020/9/4 8:00,10728,920,12005,0,1696,0,114,0,96,380,0,-4483,27.1,88,0,24.9,31.6,4.1,0,0,0.5,2826
2020/9/4 9:00,11739,890,12718,0,2178,0,63,0,96,379,0,-4585,30.6,68,0,24,29.9,5.1,0.3,0,1.79,3227
2020/9/4 10:00,11924,901,12985,0,2294,0,23,0,96,384,0,-4759,29.8,66,0,22.8,27.7,7.6,0.5,0,2.19,3314
2020/9/4 11:00,12010,917,12861,0,2491,0,20,0,98,398,0,-4775,31.7,60,0,23,28.1,6.8,0.6,0,2.49,3526
2020/9/4 12:00,11885,951,12531,0,2712,0,15,0,96,382,0,-4802,33.3,51,0,21.8,26.1,7.8,1,0,3.02,3774
2020/9/4 13:00,12328,1212,12612,0,2538,0,8,0,96,377,0,-4515,32.6,58,0,23.3,28.5,4.5,1,0,2.64,3854
2020/9/4 14:00,12252,1241,12501,0,1871,0,8,0,94,381,0,-3844,33.3,55,0,23,28.2,4.6,1,0,2.12,3214
2020/9/4 15:00,12255,1206,12620,0,1418,0,16,0,98,380,0,-3483,28.6,84,0,25.6,32.9,4.1,0.7,0,1.01,2738
2020/9/4 16:00,11997,1120,13057,0,637,0,17,0,121,380,0,-3335,28.5,84,0,25.5,32.7,2.8,0.8,0,0.68,1895
2020/9/4 17:00,11200,1140,12748,0,57,0,12,0,138,391,0,-3286,27.9,85,0,25.2,32,1.8,0.1,0,0.09,1347
2020/9/4 18:00,11051,1101,12620,0,0,0,16,0,138,393,0,-3217,27.1,89,0,25.1,31.9,2.9,0,0,0,1255
2020/9/4 19:00,10464,983,11931,0,0,0,12,0,139,394,0,-2995,27.2,88,0,25,31.8,0.8,0,0,0,1134
2020/9/4 20:00,9785,1001,11501,0,0,0,18,0,139,393,0,-3267,26.8,90,0,25,31.7,1.7,0,0,0,1158
2020/9/4 21:00,9128,978,11168,0,0,0,52,0,139,394,0,-3603,26.4,92,0,25,31.7,1.4,0,0,0,1169
2020/9/4 22:00,8843,933,10872,0,0,0,43,0,139,382,0,-3526,26.7,90,0,24.9,31.5,1.4,0,0,0,1115
2020/9/4 23:00,8364,921,10401,0,0,0,18,0,139,377,-1,-3491,26.9,89,0,24.9,31.6,2.1,0,0,0,1078
2020/9/5 0:00,7831,906,9325,0,0,0,17,0,139,375,-214,-2717,26.7,90,0,24.9,31.5,2.5,0,0,0,1062
2020/9/5 1:00,7554,903,8931,0,0,0,15,0,137,375,-222,-2585,26.2,92,0,24.8,31.3,2.7,0,0,0,1055
2020/9/5 2:00,7544,895,8780,0,0,0,15,0,139,378,0,-2663,25.9,93,0,24.7,31.1,2.8,0,0,0,1049
2020/9/5 3:00,7659,894,8878,0,0,0,10,0,138,377,0,-2638,25.9,91,0,24.3,30.4,1.9,0,0,0,1042
2020/9/5 4:00,7694,894,8835,0,0,0,20,0,137,377,0,-2569,25.4,94,0,24.4,30.5,3.1,0,0,0,1051
2020/9/5 5:00,7596,892,8892,0,33,0,24,0,139,375,0,-2759,25.4,94,0,24.4,30.5,2,0,0,0.06,1088
2020/9/5 6:00,7688,881,8817,0,396,0,31,0,136,370,0,-2943,25.8,92,0,24.4,30.6,2.2,0,0,0.28,1444
2020/9/5 7:00,8144,886,9103,0,1009,0,23,0,137,375,0,-3389,26.9,87,0,24.6,30.8,3.2,0.1,0,0.68,2055
2020/9/5 8:00,8913,883,9323,0,1573,0,18,0,136,384,0,-3404,27.3,86,0,24.8,31.2,3,0.1,0,0.82,2610
2020/9/5 9:00,9727,869,9790,0,2172,0,28,0,135,382,0,-3649,28.3,82,0,24.9,31.6,2.3,0.1,0,0.92,3204
2020/9/5 10:00,10166,871,9788,0,2573,0,32,0,135,383,0,-3616,27,87,0,24.7,31,3.6,0.1,0,0.92,3611
2020/9/5 11:00,10323,884,10109,0,2391,0,38,0,135,383,0,-3617,26.5,88,0,24.4,30.5,2.9,0,0,0.65,3448
2020/9/5 12:00,10186,886,10229,0,2024,0,50,0,136,384,0,-3523,26.2,89,0,24.2,30.3,3.2,0,0,0.61,3096
2020/9/5 13:00,10213,936,10399,0,1724,0,65,0,134,381,0,-3426,25.1,95,1,24.2,30.3,2.8,0,0,0.75,2859
2020/9/5 14:00,10109,957,10442,0,1513,0,89,0,136,382,0,-3410,25.6,90,0,23.8,29.6,2.8,0,0,0.4,2695
2020/9/5 15:00,9928,968,10506,0,976,0,136,0,135,384,0,-3177,25.7,86,0,23.2,28.4,3.7,0,0,0.54,2215
2020/9/5 16:00,9833,981,10884,0,457,0,133,0,136,386,0,-3144,25.6,87,0,23.3,28.6,2.2,0,0,0.2,1707
2020/9/5 17:00,9666,995,11234,0,35,0,138,0,137,396,0,-3269,25.4,85,0,22.7,27.6,1.9,0,0,0.05,1305
2020/9/5 18:00,9747,990,11363,0,0,0,166,0,137,399,0,-3308,25.3,82,0,22,26.5,2,0,0,0,1293
2020/9/5 19:00,9273,997,10786,0,0,0,176,0,135,398,0,-3219,25,84,0,22.1,26.6,1.5,0,0,0,1308
2020/9/5 20:00,8710,902,10239,0,0,0,203,0,137,397,0,-3168,24.5,82,0,21.2,25.2,3.6,0,0,0,1242
2020/9/5 21:00,8108,877,10043,0,0,0,244,0,137,396,-108,-3481,24,84,0,21.1,25.1,3.6,0,0,0,1258
2020/9/5 22:00,7878,868,9407,0,0,0,257,0,136,384,-222,-2952,23.4,89,0,21.5,25.6,2.1,0,0,0,1261
2020/9/5 23:00,7545,860,8755,0,0,0,277,0,138,383,-222,-2646,22.9,89,0,21,24.9,2.5,0,0,0,1275
2020/9/6 0:00,7080,862,7676,0,0,0,302,0,138,382,-222,-2058,22.7,91,0,21.2,25.1,2.6,0,0,0,1302
2020/9/6 1:00,6834,866,7457,0,0,0,251,0,139,382,-221,-2040,22.6,91,0,21.1,25,2.5,0,0,0,1256
2020/9/6 2:00,6867,862,7567,0,0,0,277,0,139,384,-220,-2142,22.2,92,0,20.8,24.6,2.6,0,0,0,1278
2020/9/6 3:00,7030,862,7415,0,0,0,302,0,140,382,-1,-2070,22.1,93,0,20.9,24.7,2.2,0,0,0,1304
2020/9/6 4:00,7126,854,7522,0,0,0,309,0,139,382,0,-2080,22,93,0,20.8,24.6,2.2,0,0,0,1302
2020/9/6 5:00,7032,855,7763,0,70,0,337,0,142,379,0,-2514,22.1,92,0,20.7,24.5,2.6,0,0,0.06,1404
2020/9/6 6:00,7092,846,7319,0,764,0,335,0,139,377,0,-2688,22.8,88,0,20.7,24.4,2.6,0.3,0,0.51,2084
2020/9/6 7:00,7392,842,7339,0,1583,0,334,0,138,379,0,-3223,24.1,85,0,21.4,25.5,1.5,0.2,0,0.98,2897
2020/9/6 8:00,8110,834,7643,0,2560,0,290,0,138,391,0,-3746,24.3,82,0,21,24.9,2.4,0.1,0,0.97,3822
2020/9/6 9:00,8832,834,7741,0,3163,0,277,0,135,387,0,-3705,25.7,81,0,22.2,26.8,0.9,0.2,0,1.49,4409
2020/9/6 10:00,9133,829,7979,0,3275,0,289,0,134,389,0,-3762,26.8,75,0,22,26.4,1.7,0.2,0,1.85,4527
2020/9/6 11:00,9406,809,8238,0,3289,0,287,0,134,391,0,-3742,28.2,73,0,22.9,27.9,2.3,0.3,0,1.95,4519
2020/9/6 12:00,9606,803,8623,0,3206,0,276,0,133,390,0,-3825,28.3,73,0,23,28.1,3.4,0.8,0,2.73,4418
2020/9/6 13:00,9692,796,9022,0,2939,0,339,0,134,390,0,-3928,28.7,72,0,23.2,28.4,3.3,1,0,2.78,4208
2020/9/6 14:00,9659,805,9607,0,2340,0,395,0,132,390,0,-4010,27.9,73,0,22.6,27.4,2.5,0.9,0,2.26,3672
2020/9/6 15:00,9625,812,10004,0,1595,0,384,0,133,391,0,-3694,27.4,77,0,23,28.1,4.1,0.8,0,1.54,2924
2020/9/6 16:00,9697,842,10567,0,781,0,294,0,132,375,0,-3294,26.2,85,0,23.5,28.9,3.2,0.2,0,0.51,2049
2020/9/6 17:00,9670,857,11032,0,42,0,293,0,134,387,0,-3075,26.2,89,0,24.2,30.3,3.1,0,0,0.11,1326
2020/9/6 18:00,9893,872,11093,0,0,0,369,0,134,384,0,-2959,25.9,90,0,24.1,30.1,2.6,0,0,0,1375
2020/9/6 19:00,9494,853,10973,0,0,0,379,0,132,385,0,-3228,25.8,92,0,24.4,30.6,2.9,0,0,0,1364
2020/9/6 20:00,9006,824,10533,0,0,0,378,0,133,380,0,-3242,25.2,94,0,24.2,30.1,2.8,0,0,0,1335
2020/9/6 21:00,8429,815,9852,0,0,0,395,0,133,382,0,-3148,25.2,94,0,24.2,30.1,3,0,0,0,1343
2020/9/6 22:00,7961,809,9323,0,0,0,381,0,133,385,0,-3070,25.1,95,0,24.2,30.3,3.4,0,0,0,1323
2020/9/6 23:00,7537,799,8426,0,0,0,328,0,132,382,0,-2530,25.3,94,0,24.3,30.3,4.1,0,0,0,1259
2020/9/7 0:00,7162,768,8156,0,0,0,294,0,133,383,0,-2572,24.9,92,0,23.5,29,4.4,0,0,0,1195
2020/9/7 1:00,6978,769,8007,0,0,0,289,0,133,385,0,-2605,24.7,94,0,23.7,29.3,3.6,0,0,0,1191
2020/9/7 2:00,7019,773,8056,0,0,0,289,0,132,384,0,-2615,25,94,0,24,29.8,2.4,0,0,0,1194
2020/9/7 3:00,7235,778,8308,0,0,0,266,0,134,384,0,-2635,25.1,94,0,24.1,30,2.5,0,0,0,1178
2020/9/7 4:00,7447,776,8242,0,0,0,275,0,132,385,0,-2363,24.9,94,0,23.9,29.6,3,0,0,0,1183
2020/9/7 5:00,7545,773,8229,0,51,0,303,0,133,385,0,-2329,24.9,93,0,23.7,29.3,2.3,0,0,0.09,1260
2020/9/7 6:00,7946,772,8470,0,630,0,252,0,132,378,0,-2688,25.9,86,0,23.4,28.7,2.7,0.6,0,0.55,1786
2020/9/7 7:00,8866,780,9243,0,1490,0,209,0,132,388,0,-3376,27.7,79,0,23.7,29.4,2.8,1,0,1.42,2611
2020/9/7 8:00,10597,784,10575,0,2492,0,201,0,131,387,0,-3973,30.6,68,0,24,29.9,4.5,1,0,2.2,3608
2020/9/7 9:00,11980,757,11126,0,3286,0,196,0,131,383,0,-3899,30.9,66,0,23.8,29.5,4.7,1,0,2.5,4370
2020/9/7 10:00,12449,888,11478,0,3514,0,185,0,131,382,0,-4129,31.6,67,0,24.7,31.2,6.3,0.9,0,2.61,4718
2020/9/7 11:00,12827,892,11603,0,3588,0,196,0,129,381,0,-3962,31.7,67,0,24.8,31.3,6.9,0.9,0,2.83,4805
2020/9/7 12:00,12446,750,11430,0,3387,0,223,0,130,376,0,-3850,32.3,69,0,25.9,33.4,5.2,0.7,0,2.37,4490
2020/9/7 13:00,12934,762,11206,0,3083,0,254,0,129,375,0,-2875,31.2,72,0,25.6,32.7,7.9,1,0,2.48,4228
2020/9/7 14:00,12959,1009,11078,0,2495,0,274,0,128,383,0,-2408,31.7,73,0,26.3,34.1,5.9,0.8,0,1.8,3906
2020/9/7 15:00,12738,1155,11339,0,1528,0,264,0,128,383,0,-2059,30.2,77,0,25.7,33.1,7.1,0.3,0,0.9,3075
2020/9/7 16:00,12591,1195,11969,0,658,0,267,0,128,381,0,-2007,29.1,82,0,25.7,33.1,5.3,0.1,0,0.42,2248
2020/9/7 17:00,11837,1172,11813,0,48,0,324,0,128,394,0,-2042,28.7,84,0,25.7,33.1,3.5,0,0,0.07,1672
2020/9/7 18:00,11747,1179,11944,0,0,0,344,0,129,392,0,-2241,28.8,80,0,25,31.7,5.5,0,0,0,1652
2020/9/7 19:00,11106,921,11811,0,0,0,351,0,128,394,0,-2499,27.6,85,0,24.9,31.4,3.4,0,0,0,1400
2020/9/7 20:00,10407,779,11623,0,0,0,364,0,128,395,0,-2882,27.9,82,0,24.5,30.8,3.5,0,0,0,1271
2020/9/7 21:00,9673,726,11249,0,0,0,335,0,128,395,0,-3160,27,86,0,24.5,30.7,2.3,0,0,0,1189
2020/9/7 22:00,9321,683,11223,0,0,0,301,0,127,382,0,-3395,26.9,87,0,24.6,30.8,2.7,0,0,0,1111
2020/9/7 23:00,8776,658,10828,0,0,0,262,0,130,382,0,-3484,26.8,87,0,24.5,30.7,2.6,0,0,0,1050
2020/9/8 0:00,8239,633,10061,0,0,0,236,0,128,380,0,-3199,27.2,80,0,23.5,28.9,2.1,0,0,0,997
2020/9/8 1:00,7952,633,9562,0,0,0,201,0,129,377,0,-2950,27.5,77,0,23.1,28.3,5.4,0,0,0,963
2020/9/8 2:00,7909,635,9551,0,0,0,177,0,130,381,0,-2965,27,79,0,23.1,28.2,3.1,0,0,0,942
2020/9/8 3:00,8016,638,9726,0,0,0,146,0,129,376,0,-2999,26.8,80,0,23.1,28.2,3.1,0,0,0,913
2020/9/8 4:00,8145,666,9807,0,0,0,132,0,130,374,0,-2964,26.1,86,0,23.6,29.1,1.6,0,0,0,928
2020/9/8 5:00,8194,694,10036,0,63,0,90,0,129,373,-215,-2976,26.5,83,0,23.4,28.7,0.8,0.4,0,0.14,976
2020/9/8 6:00,8513,708,10247,0,662,0,66,0,129,368,-222,-3445,27.3,80,0,23.6,29,0.8,0.6,0,0.67,1565
2020/9/8 7:00,9602,714,10506,0,1852,0,52,0,130,368,-222,-3798,28.5,72,0,23,28,2.3,0.7,0,1.16,2748
2020/9/8 8:00,11444,702,11150,0,2927,0,48,0,128,376,0,-3887,30.8,67,0,24,29.8,2.1,1,0,2.12,3805
2020/9/8 9:00,12753,826,11597,0,3732,0,117,0,129,376,0,-4024,31.8,63,0,23.9,29.6,1.4,1,0,2.64,4804
2020/9/8 10:00,13437,948,11675,0,4210,0,218,0,127,375,0,-4116,33.3,61,0,24.8,31.2,3,1,0,2.5,5503
2020/9/8 11:00,13811,938,11879,0,4289,0,212,0,130,377,0,-4014,31.9,65,0,24.5,30.7,4.6,1,0,3.12,5569
2020/9/8 12:00,13414,936,11662,0,4088,0,194,0,129,379,0,-3974,32.3,64,0,24.6,31,4.3,1,0,3.03,5347
2020/9/8 13:00,13840,1011,11852,0,3766,0,145,0,130,378,0,-3442,32.7,62,0,24.5,30.7,3.9,1,0,2.62,5052
2020/9/8 14:00,13836,1206,11908,0,3045,0,121,0,131,385,0,-2960,32.5,63,0,24.5,30.8,3,1,0,2.1,4503
2020/9/8 15:00,13703,1226,12061,0,2136,0,99,0,130,384,0,-2333,32.3,61,0,23.8,29.5,2.5,1,0,1.42,3591
2020/9/8 16:00,13363,1268,12508,0,870,0,86,0,130,384,0,-1883,31.6,66,0,24.5,30.7,3.1,1,0,0.69,2354
2020/9/8 17:00,12381,1260,12435,0,56,0,80,0,131,396,0,-1977,30.3,70,0,24.2,30.2,2.3,0.5,0,0.15,1527
2020/9/8 18:00,12153,1247,12319,0,0,0,50,0,132,393,0,-1988,29.8,74,0,24.7,31.1,0.8,0,0,0,1429
2020/9/8 19:00,11485,1210,11966,0,0,0,38,0,129,393,0,-2251,29.4,74,0,24.3,30.3,1.8,0,0,0,1377
2020/9/8 20:00,10704,982,11900,0,0,0,31,0,132,393,0,-2734,29.2,76,0,24.5,30.8,1.3,0,0,0,1145
2020/9/8 21:00,9906,855,11553,0,0,0,31,0,132,395,0,-3060,28.4,80,0,24.6,31,3.2,0,0,0,1018
2020/9/8 22:00,9444,831,11237,0,0,0,69,0,131,381,0,-3205,27.6,82,0,24.3,30.3,1.5,0,0,0,1031
2020/9/8 23:00,8876,776,10889,0,0,0,58,0,132,381,0,-3360,27.8,80,0,24,29.9,1.1,0,0,0,966
2020/9/9 0:00,8228,703,9968,0,0,0,77,0,131,378,0,-3029,27.7,74,0,22.6,27.5,1.7,0,0,0,911
2020/9/9 1:00,7960,689,9853,0,0,0,87,0,135,378,-217,-2965,26.7,85,0,24,29.8,2.2,0,0,0,911
2020/9/9 2:00,7895,694,9835,0,0,0,98,0,133,381,-223,-3023,26.6,86,0,24.1,30,1.3,0,0,0,925
2020/9/9 3:00,8003,679,9951,0,0,0,121,0,136,379,-223,-3040,26.2,86,0,23.7,29.3,1.7,0,0,0,936
2020/9/9 4:00,8081,707,9961,0,0,0,115,0,134,380,-222,-2994,26.6,86,0,24.1,30,1.3,0,0,0,956
2020/9/9 5:00,8079,724,9614,0,59,0,121,0,135,379,0,-2953,26.3,80,0,22.6,27.4,0.8,0.3,0,0.1,1039
2020/9/9 6:00,8344,761,9372,0,759,0,121,0,134,376,0,-3179,27.1,75,0,22.3,26.9,0.9,1,0,0.65,1775
2020/9/9 7:00,9271,769,9273,0,1930,0,91,0,134,380,0,-3306,28.6,62,0,20.6,24.3,2.4,0.4,0,0.93,2924
2020/9/9 8:00,11029,763,10259,0,3050,0,85,0,134,387,0,-3649,30.4,57,0,20.9,24.8,2,0.9,0,1.97,4032
2020/9/9 9:00,12238,795,10666,0,3855,0,87,0,134,383,0,-3682,30.7,56,0,20.9,24.7,2.3,1,0,2.75,4871
2020/9/9 10:00,12935,773,11045,0,4383,0,111,0,134,384,0,-3895,32.1,56,0,22.2,26.8,3.4,0.9,0,3.05,5401
2020/9/9 11:00,12987,956,11410,0,4126,0,126,0,134,384,0,-4149,30.8,61,0,22.4,27.1,4.1,0.5,0,2.12,5342
2020/9/9 12:00,12570,946,11534,0,3553,0,136,0,135,386,0,-4120,29.2,67,0,22.4,27.2,4.8,0.6,0,2.18,4770
2020/9/9 13:00,12800,982,12181,0,2645,0,134,0,135,384,0,-3661,29.2,68,0,22.7,27.6,4.4,0.1,0,1.06,3896
2020/9/9 14:00,12642,982,12318,0,1989,0,82,0,132,385,0,-3246,27.7,74,0,22.6,27.5,4.3,0.2,0,0.86,3185
2020/9/9 15:00,12329,1079,12327,0,1248,0,63,0,133,386,0,-2907,26.8,78,0,22.6,27.5,3.8,0,0,0.29,2523
2020/9/9 16:00,12088,1119,12495,0,552,0,46,0,134,385,0,-2643,26.7,77,0,22.3,27,2.6,0,0,0.23,1851
2020/9/9 17:00,11340,1134,12583,0,24,0,34,0,136,396,0,-2967,26.7,71,0,21,24.9,1.8,0,0,0.03,1328
2020/9/9 18:00,11129,1161,12342,0,0,0,28,0,135,396,0,-2933,26.8,75,0,22,26.4,2.6,0,0,0,1324
2020/9/9 19:00,10497,1115,11856,0,0,0,63,0,136,397,0,-3070,26.6,78,0,22.5,27.2,2.9,0,0,0,1314
2020/9/9 20:00,9821,865,11871,0,0,0,72,0,135,398,0,-3520,26.1,83,0,23,28.1,2.7,0,0,0,1072
2020/9/9 21:00,9100,854,10969,0,0,0,49,0,135,399,0,-3306,25.6,89,0,23.7,29.2,1.9,0,0,0,1038
2020/9/9 22:00,8803,850,10840,0,0,0,69,0,136,386,0,-3478,25.6,88,0,23.5,28.9,1.3,0,0,0,1055
2020/9/9 23:00,8347,798,10517,0,0,0,117,0,135,383,-217,-3386,25.5,89,0,23.6,29.1,1.7,0,0,0,1050
2020/9/10 0:00,7884,819,9641,0,0,0,58,0,137,381,-223,-2929,25.7,80,0,22,26.4,1.6,0,0,0,1014
2020/9/10 1:00,7647,852,9185,0,0,0,114,0,135,382,-224,-2797,22.6,96,5,21.9,26.3,1.6,0,0,0,1101
2020/9/10 2:00,7601,856,9144,0,0,0,142,0,136,384,-222,-2839,22.9,98,0.5,22.6,27.4,0.8,0,0,0,1134
2020/9/10 3:00,7732,855,9060,0,0,0,158,0,135,382,-1,-2857,23.2,92,1,21.8,26.2,1.4,0,0,0,1148
2020/9/10 4:00,7905,876,9272,0,0,0,143,0,137,383,0,-2906,23.5,89,0,21.6,25.8,2,0,0,0,1156
2020/9/10 5:00,7913,899,9245,0,46,0,125,0,135,382,0,-2919,23.5,86,0,21,24.9,1.8,0,0,0.08,1205
2020/9/10 6:00,8020,908,9240,0,389,0,107,0,135,386,0,-3145,24.3,82,0,21,24.9,0.9,0.2,0,0.47,1539
2020/9/10 7:00,8737,895,9117,0,1166,0,89,0,136,379,0,-3045,25.3,80,0,21.6,25.8,0.5,0.2,0,0.72,2286
2020/9/10 8:00,10087,860,10389,0,1685,0,87,0,134,387,0,-3455,26.3,78,0,22.2,26.7,1.4,0,0,0.91,2766
